ID,CLIENT_ID,ACCOUNT_ID,PRODUCT_ID,CHANNEL_ID,SECTOR_ID,AMOUNT,CURRENCY,DATE_TIME,TRANSACTION_TYPE
T07557,CL0195,AC08,P03,CH03,BK06,-346921.15,USD,2023-10-05T01:32:40,Withdrawal
T07558,CL0211,AC03,P02,CH02,BK03,566511.5,USD,2023-10-05T03:01:22,Withdrawal
T07559,CL0081,AC01,P08,CH03,BK04,2861122.27,USD,2023-10-05T05:28:20,ATM Withdrawal
T07560,CL0056,AC08,P10,CH04,BK04,-248495.68,USD,2023-10-05T05:48:10,Foreign Exchange
T07561,CL0129,AC03,P03,CH06,BK04,489488.19,USD,2023-10-05T06:13:48,Loan Payment
T07562,CL0167,AC06,P02,CH02,BK07,-919822.78,USD,2023-10-05T06:33:50,Loan Payment
T07563,CL0186,AC03,P05,CH03,BK05,610671.48,USD,2023-10-05T06:41:57,Loan Payment
T07564,CL0234,AC04,P05,CH06,BK01,520902.47,USD,2023-10-05T07:07:36,Foreign Exchange
T07565,CL0244,AC02,P01,CH02,BK04,-661395.52,USD,2023-10-05T07:17:50,Withdrawal
T07566,CL0013,AC02,P07,CH02,BK01,-797285.19,USD,2023-10-05T07:19:02,Loan Payment
T07567,CL0183,AC04,P07,CH02,BK07,679632.5,USD,2023-10-05T08:14:10,Mobile Transfer
T07568,CL0039,AC03,P03,CH04,BK06,520444.61,USD,2023-10-05T08:14:48,ATM Withdrawal
T07569,CL0134,AC05,P03,CH04,BK05,235685.29,USD,2023-10-05T09:47:44,Deposit
T07570,CL0018,AC05,P01,CH04,BK01,206774.15,USD,2023-10-05T11:28:45,Card Payment
T07571,CL0140,AC01,P04,CH06,BK01,3008865.38,USD,2023-10-05T11:58:54,Card Payment
T07572,CL0099,AC02,P10,CH05,BK06,-695913.37,USD,2023-10-05T13:06:56,Foreign Exchange
T07573,CL0190,AC06,P04,CH01,BK02,-998463.64,USD,2023-10-05T13:08:21,Foreign Exchange
T07574,CL0170,AC08,P09,CH02,BK05,-316466.76,USD,2023-10-05T13:59:13,Loan Payment
T07575,CL0070,AC07,P03,CH01,BK01,57429.1,USD,2023-10-05T14:40:57,Card Payment
T07576,CL0020,AC02,P05,CH02,BK05,-656488.04,USD,2023-10-05T16:04:44,Withdrawal
T07577,CL0059,AC01,P04,CH05,BK05,2370326.51,USD,2023-10-05T19:06:09,Card Payment
T07578,CL0004,AC04,P07,CH01,BK05,604914.25,USD,2023-10-05T19:45:26,Mobile Transfer
T07579,CL0055,AC05,P03,CH01,BK06,200124.54,USD,2023-10-05T20:08:27,Card Payment
T07580,CL0062,AC01,P06,CH02,BK02,2377515.7,USD,2023-10-05T20:14:21,ATM Withdrawal
T07581,CL0171,AC02,P10,CH03,BK07,-917941.54,USD,2023-10-05T20:33:48,Loan Payment
T07582,CL0013,AC05,P11,CH01,BK05,250196.71,USD,2023-10-05T21:30:27,Withdrawal
T07583,CL0099,AC06,P03,CH05,BK07,-1189023.04,USD,2023-10-05T22:41:25,Loan Payment
T07584,CL0233,AC08,P04,CH06,BK04,-315942.95,USD,2023-10-05T23:07:03,Transfer
T07585,CL0046,AC06,P07,CH03,BK05,-1144740.48,USD,2023-10-06T04:03:38,Transfer
T07586,CL0225,AC06,P07,CH01,BK03,-1012492.92,USD,2023-10-06T04:51:39,Deposit
T07587,CL0154,AC07,P05,CH06,BK05,59545.45,USD,2023-10-06T05:43:06,Withdrawal
T07588,CL0054,AC08,P03,CH04,BK02,-314645.81,USD,2023-10-06T05:52:33,Foreign Exchange
T07589,CL0221,AC06,P03,CH06,BK01,-1485482.64,USD,2023-10-06T06:44:10,Card Payment
T07590,CL0104,AC04,P11,CH04,BK01,555075.07,USD,2023-10-06T06:50:17,Card Payment
T07591,CL0237,AC08,P10,CH04,BK04,-391695.62,USD,2023-10-06T07:13:10,Foreign Exchange
T07592,CL0159,AC03,P04,CH05,BK02,488620.56,USD,2023-10-06T07:45:11,Commission Charge
T07593,CL0210,AC08,P06,CH05,BK06,-362001.49,USD,2023-10-06T07:59:49,Deposit
T07594,CL0037,AC07,P05,CH05,BK03,48709.15,USD,2023-10-06T09:16:47,Interest Payment
T07595,CL0178,AC01,P07,CH04,BK07,2627167.3,USD,2023-10-06T09:17:47,Loan Payment
T07596,CL0004,AC08,P03,CH04,BK06,-362941.2,USD,2023-10-06T09:38:54,Loan Payment
T07597,CL0099,AC06,P08,CH01,BK02,-1073876.45,USD,2023-10-06T10:54:30,Card Payment
T07598,CL0055,AC06,P06,CH04,BK03,-1110934.09,USD,2023-10-06T12:25:03,Interest Payment
T07599,CL0016,AC08,P09,CH05,BK07,-345552.13,USD,2023-10-06T12:29:35,Withdrawal
T07600,CL0154,AC01,P09,CH04,BK07,2856692.91,USD,2023-10-06T13:00:14,Withdrawal
T07601,CL0168,AC08,P08,CH04,BK06,-272933.8,USD,2023-10-06T13:24:11,Deposit
T07602,CL0235,AC07,P03,CH06,BK04,44030.04,USD,2023-10-06T13:43:14,Interest Payment
T07603,CL0007,AC03,P08,CH01,BK02,621686.64,USD,2023-10-06T13:54:12,ATM Withdrawal
T07604,CL0229,AC03,P02,CH01,BK03,609403.73,USD,2023-10-06T14:25:26,Mobile Transfer
T07605,CL0085,AC08,P02,CH01,BK02,-324066,USD,2023-10-06T16:05:20,Interest Payment
T07606,CL0221,AC01,P08,CH06,BK04,2201599.32,USD,2023-10-06T16:44:06,Loan Payment
T07607,CL0021,AC01,P05,CH03,BK06,3500839.72,USD,2023-10-06T16:57:47,ATM Withdrawal
T07608,CL0233,AC02,P04,CH05,BK03,-852357.78,USD,2023-10-06T17:09:20,Commission Charge
T07609,CL0174,AC07,P02,CH02,BK03,63231.64,USD,2023-10-06T19:19:11,Withdrawal
T07610,CL0167,AC06,P03,CH06,BK02,-924919.33,USD,2023-10-06T19:48:37,Loan Payment
T07611,CL0033,AC05,P09,CH06,BK07,173740.02,USD,2023-10-06T22:35:34,Interest Payment
T07612,CL0177,AC08,P08,CH06,BK07,-391063.61,USD,2023-10-06T23:03:47,Interest Payment
T07613,CL0071,AC04,P09,CH02,BK01,673583.31,USD,2023-10-07T00:53:20,Loan Payment
T07614,CL0062,AC08,P11,CH01,BK07,-261656.24,USD,2023-10-07T01:24:04,Withdrawal
T07615,CL0198,AC08,P09,CH04,BK01,-298429.4,USD,2023-10-07T02:31:34,Transfer
T07616,CL0086,AC05,P09,CH01,BK05,165296.54,USD,2023-10-07T02:35:04,Interest Payment
T07617,CL0068,AC03,P10,CH05,BK01,434679.11,USD,2023-10-07T03:52:14,Deposit
T07618,CL0013,AC03,P03,CH03,BK02,581532.05,USD,2023-10-07T03:55:34,Mobile Transfer
T07619,CL0027,AC05,P11,CH05,BK04,222740.66,USD,2023-10-07T04:03:20,Commission Charge
T07620,CL0216,AC05,P06,CH02,BK06,188684.14,USD,2023-10-07T05:24:07,Withdrawal
T07621,CL0203,AC07,P11,CH05,BK07,45675.93,USD,2023-10-07T05:55:13,Mobile Transfer
T07622,CL0215,AC01,P01,CH01,BK03,2592950.63,USD,2023-10-07T06:08:27,Foreign Exchange
T07623,CL0245,AC07,P07,CH05,BK07,67782.32,USD,2023-10-07T10:13:15,Card Payment
T07624,CL0157,AC01,P06,CH03,BK04,3238189.5,USD,2023-10-07T10:19:00,Card Payment
T07625,CL0147,AC04,P01,CH03,BK05,511239.37,USD,2023-10-07T11:04:52,Commission Charge
T07626,CL0244,AC01,P05,CH01,BK07,3407568.76,USD,2023-10-07T12:18:07,Mobile Transfer
T07627,CL0111,AC06,P03,CH01,BK03,-912813.17,USD,2023-10-07T12:58:47,Transfer
T07628,CL0075,AC02,P11,CH06,BK07,-614687.53,USD,2023-10-07T15:28:47,Loan Payment
T07629,CL0069,AC02,P09,CH04,BK03,-958847.49,USD,2023-10-07T15:35:03,Commission Charge
T07630,CL0236,AC05,P10,CH06,BK07,188941.07,USD,2023-10-07T15:44:01,Deposit
T07631,CL0113,AC01,P04,CH05,BK04,2429446.2,USD,2023-10-07T15:52:48,Interest Payment
T07632,CL0061,AC05,P04,CH05,BK06,263282.67,USD,2023-10-07T16:00:34,Foreign Exchange
T07633,CL0046,AC04,P11,CH02,BK07,686689.41,USD,2023-10-07T16:02:36,Loan Payment
T07634,CL0172,AC02,P07,CH03,BK05,-599093.87,USD,2023-10-07T16:32:57,Withdrawal
T07635,CL0249,AC08,P03,CH06,BK07,-309206.72,USD,2023-10-07T16:41:51,Card Payment
T07636,CL0231,AC08,P03,CH06,BK01,-301780.12,USD,2023-10-07T17:08:39,Mobile Transfer
T07637,CL0084,AC02,P04,CH06,BK01,-798922.07,USD,2023-10-07T17:32:15,Interest Payment
T07638,CL0168,AC08,P02,CH03,BK01,-257868.6,USD,2023-10-07T18:29:32,Loan Payment
T07639,CL0118,AC01,P08,CH01,BK05,3508598.52,USD,2023-10-07T18:48:28,Mobile Transfer
T07640,CL0102,AC07,P06,CH04,BK03,71046.72,USD,2023-10-07T19:39:44,Transfer
T07641,CL0033,AC04,P11,CH03,BK06,745887.14,USD,2023-10-07T20:53:21,Mobile Transfer
T07642,CL0031,AC02,P03,CH02,BK07,-760240.56,USD,2023-10-07T21:31:39,Interest Payment
T07643,CL0188,AC04,P02,CH01,BK07,683020.67,USD,2023-10-07T22:53:19,Interest Payment
T07644,CL0117,AC04,P01,CH06,BK05,545488.3,USD,2023-10-07T22:57:52,Transfer
T07645,CL0108,AC03,P10,CH04,BK03,655367.36,USD,2023-10-08T01:29:42,Interest Payment
T07646,CL0241,AC04,P05,CH06,BK07,523900.22,USD,2023-10-08T02:01:05,Interest Payment
T07647,CL0014,AC07,P03,CH02,BK04,60092.84,USD,2023-10-08T02:38:14,ATM Withdrawal
T07648,CL0136,AC03,P08,CH02,BK04,578978.91,USD,2023-10-08T06:38:20,Commission Charge
T07649,CL0195,AC02,P06,CH02,BK04,-799848.67,USD,2023-10-08T13:51:28,Deposit
T07650,CL0244,AC04,P08,CH05,BK04,724454.26,USD,2023-10-08T15:03:05,Mobile Transfer
T07651,CL0187,AC01,P04,CH06,BK02,2825775.26,USD,2023-10-08T15:21:19,Foreign Exchange
T07652,CL0028,AC02,P08,CH02,BK03,-885314.09,USD,2023-10-08T16:13:36,Card Payment
T07653,CL0061,AC08,P10,CH04,BK05,-390842.33,USD,2023-10-08T16:20:52,Interest Payment
T07654,CL0106,AC03,P03,CH03,BK05,648145.72,USD,2023-10-08T17:18:26,Loan Payment
T07655,CL0062,AC03,P09,CH01,BK05,585402.83,USD,2023-10-08T20:44:29,Withdrawal
T07656,CL0130,AC07,P04,CH06,BK06,56940.39,USD,2023-10-08T21:19:09,Deposit
T07657,CL0148,AC07,P03,CH01,BK05,48504.4,USD,2023-10-08T21:46:44,Loan Payment
T07658,CL0248,AC02,P11,CH02,BK06,-919613.59,USD,2023-10-08T21:51:24,Interest Payment
T07659,CL0246,AC07,P02,CH04,BK04,49609.36,USD,2023-10-08T23:32:41,Card Payment
T07660,CL0248,AC01,P05,CH06,BK02,2988067.49,USD,2023-10-08T23:45:19,Commission Charge
T07661,CL0224,AC06,P06,CH05,BK06,-1397642.91,USD,2023-10-09T00:28:00,Interest Payment
T07662,CL0008,AC04,P02,CH05,BK01,528905.66,USD,2023-10-09T00:39:02,Transfer
T07663,CL0129,AC03,P06,CH02,BK07,671510.14,USD,2023-10-09T01:35:32,Transfer
T07664,CL0218,AC06,P06,CH04,BK06,-1350576,USD,2023-10-09T02:59:38,Interest Payment
T07665,CL0054,AC01,P06,CH05,BK07,3323845.71,USD,2023-10-09T03:51:33,Transfer
T07666,CL0017,AC01,P06,CH06,BK05,2892332.63,USD,2023-10-09T03:54:10,Foreign Exchange
T07667,CL0175,AC03,P04,CH01,BK05,633586.72,USD,2023-10-09T04:08:54,Withdrawal
T07668,CL0106,AC06,P02,CH02,BK04,-1192493.07,USD,2023-10-09T04:09:38,Interest Payment
T07669,CL0131,AC04,P03,CH02,BK06,582355.26,USD,2023-10-09T04:44:43,Deposit
T07670,CL0170,AC06,P08,CH04,BK05,-1258169.66,USD,2023-10-09T06:19:22,Interest Payment
T07671,CL0133,AC05,P06,CH03,BK07,248880.03,USD,2023-10-09T06:38:34,ATM Withdrawal
T07672,CL0210,AC07,P10,CH03,BK04,67864.77,USD,2023-10-09T06:53:28,Transfer
T07673,CL0168,AC01,P08,CH04,BK02,3145351.73,USD,2023-10-09T07:01:32,Interest Payment
T07674,CL0207,AC06,P06,CH01,BK06,-1047589.12,USD,2023-10-09T07:46:37,Loan Payment
T07675,CL0151,AC04,P01,CH06,BK06,585304.55,USD,2023-10-09T08:25:20,Withdrawal
T07676,CL0006,AC01,P01,CH06,BK04,2764709.33,USD,2023-10-09T09:00:41,Card Payment
T07677,CL0229,AC06,P01,CH05,BK07,-1077436.07,USD,2023-10-09T09:10:27,Mobile Transfer
T07678,CL0230,AC06,P11,CH04,BK06,-944927.79,USD,2023-10-09T09:19:15,Loan Payment
T07679,CL0189,AC02,P04,CH01,BK01,-751028.32,USD,2023-10-09T10:23:36,Transfer
T07680,CL0056,AC05,P01,CH04,BK03,169711.25,USD,2023-10-09T10:57:55,Transfer
T07681,CL0112,AC02,P05,CH03,BK04,-690775.37,USD,2023-10-09T11:02:53,Interest Payment
T07682,CL0219,AC07,P02,CH02,BK01,69360.05,USD,2023-10-09T12:35:08,Mobile Transfer
T07683,CL0119,AC07,P10,CH01,BK07,60979.62,USD,2023-10-09T16:00:29,Withdrawal
T07684,CL0131,AC06,P10,CH06,BK01,-1394198.1,USD,2023-10-09T16:20:53,Mobile Transfer
T07685,CL0005,AC04,P01,CH04,BK05,731300.16,USD,2023-10-09T17:34:20,Loan Payment
T07686,CL0103,AC02,P01,CH01,BK05,-957924.51,USD,2023-10-09T18:01:05,ATM Withdrawal
T07687,CL0099,AC07,P08,CH05,BK01,48791.68,USD,2023-10-09T20:24:37,Withdrawal
T07688,CL0237,AC04,P09,CH04,BK05,592976.5,USD,2023-10-09T20:26:48,Deposit
T07689,CL0125,AC05,P06,CH04,BK05,231029.17,USD,2023-10-09T22:06:16,Withdrawal
T07690,CL0061,AC03,P04,CH06,BK05,560465.94,USD,2023-10-09T22:46:24,Foreign Exchange
T07691,CL0240,AC07,P10,CH05,BK04,67621.95,USD,2023-10-09T23:38:53,Interest Payment
T07692,CL0248,AC08,P02,CH01,BK01,-292617.53,USD,2023-10-10T00:08:20,Card Payment
T07693,CL0033,AC06,P11,CH05,BK06,-957308.13,USD,2023-10-10T00:39:21,Withdrawal
T07694,CL0003,AC04,P10,CH03,BK06,738798.22,USD,2023-10-10T01:13:19,Foreign Exchange
T07695,CL0112,AC07,P07,CH06,BK05,45173.78,USD,2023-10-10T01:15:33,Transfer
T07696,CL0012,AC03,P09,CH06,BK06,466869.6,USD,2023-10-10T01:33:25,Interest Payment
T07697,CL0028,AC03,P10,CH05,BK02,615559.95,USD,2023-10-10T02:45:30,Withdrawal
T07698,CL0048,AC05,P08,CH01,BK03,237140.19,USD,2023-10-10T03:57:51,Mobile Transfer
T07699,CL0143,AC05,P03,CH02,BK02,205121.01,USD,2023-10-10T05:44:09,Withdrawal
T07700,CL0129,AC08,P05,CH05,BK07,-361789.08,USD,2023-10-10T06:58:04,Mobile Transfer
T07701,CL0245,AC02,P08,CH04,BK01,-842539.44,USD,2023-10-10T07:13:26,Loan Payment
T07702,CL0214,AC05,P03,CH02,BK03,192601.95,USD,2023-10-10T07:43:27,Transfer
T07703,CL0112,AC03,P03,CH02,BK02,557992.44,USD,2023-10-10T08:49:30,Withdrawal
T07704,CL0163,AC05,P01,CH01,BK07,229282.48,USD,2023-10-10T09:41:50,Commission Charge
T07705,CL0138,AC03,P11,CH03,BK07,469230.72,USD,2023-10-10T10:45:14,Transfer
T07706,CL0029,AC04,P03,CH02,BK01,784207.69,USD,2023-10-10T11:28:55,Interest Payment
T07707,CL0112,AC03,P06,CH04,BK06,589890.33,USD,2023-10-10T12:13:00,Card Payment
T07708,CL0149,AC06,P03,CH04,BK05,-1232770.52,USD,2023-10-10T12:42:36,Foreign Exchange
T07709,CL0087,AC05,P02,CH02,BK01,224637.16,USD,2023-10-10T13:22:59,Foreign Exchange
T07710,CL0156,AC02,P03,CH01,BK03,-814977.3,USD,2023-10-10T16:16:19,Interest Payment
T07711,CL0029,AC02,P03,CH02,BK06,-674256.06,USD,2023-10-10T17:02:20,ATM Withdrawal
T07712,CL0181,AC06,P08,CH03,BK07,-1027578.08,USD,2023-10-10T17:34:07,Interest Payment
T07713,CL0125,AC06,P06,CH02,BK04,-1077624.13,USD,2023-10-10T18:00:28,Deposit
T07714,CL0173,AC06,P10,CH01,BK04,-1451654.65,USD,2023-10-10T18:30:02,Deposit
T07715,CL0228,AC05,P03,CH03,BK02,252409.84,USD,2023-10-10T19:15:31,Transfer
T07716,CL0237,AC03,P02,CH05,BK04,660689.79,USD,2023-10-10T19:30:44,Commission Charge
T07717,CL0237,AC08,P07,CH06,BK05,-287776.59,USD,2023-10-10T20:29:41,Commission Charge
T07718,CL0058,AC06,P08,CH02,BK07,-1468442.83,USD,2023-10-10T20:30:36,Card Payment
T07719,CL0010,AC07,P11,CH02,BK01,66085.26,USD,2023-10-10T21:22:58,Foreign Exchange
T07720,CL0041,AC08,P06,CH05,BK01,-391625.53,USD,2023-10-10T21:31:33,Withdrawal
T07721,CL0201,AC02,P07,CH05,BK02,-837268.65,USD,2023-10-10T22:53:53,Commission Charge
T07722,CL0156,AC03,P01,CH03,BK04,521419.09,USD,2023-10-11T00:24:56,Deposit
T07723,CL0096,AC08,P02,CH01,BK03,-353397.29,USD,2023-10-11T01:58:37,Foreign Exchange
T07724,CL0110,AC05,P08,CH03,BK04,190790.42,USD,2023-10-11T02:40:06,Loan Payment
T07725,CL0241,AC06,P07,CH03,BK05,-1322017.07,USD,2023-10-11T02:56:01,Withdrawal
T07726,CL0109,AC05,P06,CH03,BK04,193831.15,USD,2023-10-11T04:02:45,Loan Payment
T07727,CL0077,AC07,P10,CH02,BK04,59088.46,USD,2023-10-11T04:24:20,Interest Payment
T07728,CL0013,AC07,P02,CH05,BK04,66956.3,USD,2023-10-11T04:26:42,Commission Charge
T07729,CL0169,AC01,P04,CH02,BK07,3244480.86,USD,2023-10-11T04:29:32,Commission Charge
T07730,CL0084,AC01,P02,CH02,BK04,3015493,USD,2023-10-11T05:43:51,Loan Payment
T07731,CL0201,AC05,P01,CH02,BK02,202866.87,USD,2023-10-11T06:13:11,Commission Charge
T07732,CL0161,AC04,P09,CH06,BK06,702849.78,USD,2023-10-11T07:48:00,Interest Payment
T07733,CL0236,AC08,P07,CH04,BK07,-292154.68,USD,2023-10-11T07:52:27,ATM Withdrawal
T07734,CL0029,AC01,P11,CH02,BK03,2447161.86,USD,2023-10-11T09:26:43,Card Payment
T07735,CL0142,AC02,P07,CH06,BK02,-970281.47,USD,2023-10-11T09:41:21,ATM Withdrawal
T07736,CL0147,AC03,P11,CH03,BK06,564811.1,USD,2023-10-11T09:56:37,ATM Withdrawal
T07737,CL0018,AC02,P08,CH04,BK04,-841763.04,USD,2023-10-11T10:27:42,Commission Charge
T07738,CL0105,AC07,P07,CH01,BK05,69790.2,USD,2023-10-11T10:44:43,Withdrawal
T07739,CL0030,AC08,P06,CH01,BK02,-347317.92,USD,2023-10-11T11:26:19,Withdrawal
T07740,CL0045,AC07,P05,CH05,BK01,67865.12,USD,2023-10-11T11:53:02,Withdrawal
T07741,CL0185,AC06,P07,CH06,BK07,-1037904.96,USD,2023-10-11T12:19:51,Loan Payment
T07742,CL0211,AC02,P10,CH01,BK05,-593342.03,USD,2023-10-11T12:29:10,Transfer
T07743,CL0031,AC06,P06,CH04,BK05,-1430267.39,USD,2023-10-11T14:14:22,Commission Charge
T07744,CL0170,AC01,P03,CH05,BK02,3507563.32,USD,2023-10-11T16:21:00,Mobile Transfer
T07745,CL0201,AC04,P04,CH02,BK04,502819.33,USD,2023-10-11T17:07:22,Commission Charge
T07746,CL0055,AC06,P10,CH05,BK04,-945333.05,USD,2023-10-11T17:21:02,Deposit
T07747,CL0026,AC01,P01,CH05,BK02,3271857.28,USD,2023-10-11T17:38:15,Mobile Transfer
T07748,CL0127,AC02,P07,CH03,BK07,-933058.76,USD,2023-10-11T18:46:04,ATM Withdrawal
T07749,CL0249,AC05,P08,CH05,BK05,263174.55,USD,2023-10-11T19:21:25,Transfer
T07750,CL0021,AC06,P07,CH02,BK06,-1436153.47,USD,2023-10-11T20:34:45,Mobile Transfer
T07751,CL0077,AC03,P06,CH06,BK07,543649.86,USD,2023-10-12T00:01:39,Interest Payment
T07752,CL0121,AC04,P09,CH06,BK01,563223.84,USD,2023-10-12T00:18:42,Withdrawal
T07753,CL0207,AC04,P03,CH01,BK05,503756.34,USD,2023-10-12T02:03:48,Foreign Exchange
T07754,CL0066,AC04,P03,CH04,BK06,485184.32,USD,2023-10-12T03:47:50,Commission Charge
T07755,CL0210,AC04,P11,CH05,BK01,723671.33,USD,2023-10-12T03:48:07,Foreign Exchange
T07756,CL0169,AC01,P06,CH06,BK03,2804201.46,USD,2023-10-12T03:52:42,Withdrawal
T07757,CL0217,AC06,P04,CH04,BK06,-1444752.17,USD,2023-10-12T04:24:56,Interest Payment
T07758,CL0142,AC06,P06,CH05,BK07,-1024460.78,USD,2023-10-12T04:58:30,Deposit
T07759,CL0176,AC07,P04,CH02,BK04,70149.59,USD,2023-10-12T05:09:45,Loan Payment
T07760,CL0206,AC08,P03,CH06,BK04,-353257.16,USD,2023-10-12T06:12:52,Mobile Transfer
T07761,CL0017,AC03,P10,CH05,BK05,467410.08,USD,2023-10-12T08:09:45,Interest Payment
T07762,CL0156,AC08,P07,CH02,BK07,-295964.76,USD,2023-10-12T10:01:51,Foreign Exchange
T07763,CL0131,AC04,P03,CH04,BK01,690917.99,USD,2023-10-12T10:11:50,Transfer
T07764,CL0140,AC03,P04,CH01,BK01,578286,USD,2023-10-12T10:19:15,Commission Charge
T07765,CL0154,AC06,P08,CH06,BK03,-993474.76,USD,2023-10-12T10:39:42,Foreign Exchange
T07766,CL0100,AC07,P04,CH05,BK01,56756.72,USD,2023-10-12T10:42:44,Commission Charge
T07767,CL0201,AC06,P03,CH06,BK01,-1335086.98,USD,2023-10-12T12:56:47,Withdrawal
T07768,CL0091,AC03,P05,CH01,BK02,463859.61,USD,2023-10-12T13:21:38,Mobile Transfer
T07769,CL0195,AC06,P11,CH02,BK01,-1165793.94,USD,2023-10-12T13:31:11,Commission Charge
T07770,CL0148,AC03,P10,CH03,BK04,662420.52,USD,2023-10-12T13:52:11,Interest Payment
T07771,CL0091,AC08,P01,CH03,BK01,-338917.76,USD,2023-10-12T14:17:49,Interest Payment
T07772,CL0130,AC07,P03,CH04,BK03,43906.98,USD,2023-10-12T14:46:05,Loan Payment
T07773,CL0018,AC04,P11,CH03,BK05,529193.03,USD,2023-10-12T14:59:03,Loan Payment
T07774,CL0025,AC04,P06,CH02,BK07,542476.74,USD,2023-10-12T15:14:04,Foreign Exchange
T07775,CL0216,AC06,P09,CH01,BK04,-1137364.3,USD,2023-10-12T16:11:28,ATM Withdrawal
T07776,CL0187,AC02,P04,CH06,BK01,-831344.96,USD,2023-10-12T17:08:33,Foreign Exchange
T07777,CL0149,AC06,P03,CH04,BK06,-1182725.59,USD,2023-10-12T18:13:42,Transfer
T07778,CL0157,AC01,P03,CH06,BK07,2540420.33,USD,2023-10-12T20:17:44,Transfer
T07779,CL0028,AC05,P10,CH06,BK05,244400.13,USD,2023-10-12T20:26:21,Commission Charge
T07780,CL0124,AC04,P03,CH03,BK02,677476.46,USD,2023-10-12T21:23:16,Interest Payment
T07781,CL0108,AC05,P06,CH06,BK03,228339.21,USD,2023-10-12T21:31:43,Loan Payment
T07782,CL0066,AC05,P10,CH05,BK02,194397.05,USD,2023-10-12T22:20:01,Foreign Exchange
T07783,CL0177,AC05,P02,CH04,BK01,207056.09,USD,2023-10-12T23:55:59,Withdrawal
T07784,CL0165,AC02,P09,CH04,BK03,-919198.7,USD,2023-10-13T01:21:38,Commission Charge
T07785,CL0211,AC01,P02,CH04,BK03,2221314.02,USD,2023-10-13T02:00:59,Loan Payment
T07786,CL0193,AC07,P05,CH04,BK06,45044.15,USD,2023-10-13T02:19:30,Mobile Transfer
T07787,CL0205,AC01,P06,CH05,BK03,3447711.92,USD,2023-10-13T02:33:07,Commission Charge
T07788,CL0171,AC05,P01,CH06,BK04,172220.65,USD,2023-10-13T03:25:00,Transfer
T07789,CL0091,AC03,P10,CH02,BK06,632267.46,USD,2023-10-13T04:01:01,Card Payment
T07790,CL0086,AC07,P05,CH04,BK01,49128.31,USD,2023-10-13T04:02:17,Mobile Transfer
T07791,CL0005,AC01,P04,CH04,BK06,2809106.32,USD,2023-10-13T04:16:02,Transfer
T07792,CL0168,AC07,P02,CH01,BK05,45254.53,USD,2023-10-13T05:04:54,Interest Payment
T07793,CL0080,AC06,P04,CH06,BK06,-915266.44,USD,2023-10-13T05:31:51,Foreign Exchange
T07794,CL0014,AC07,P05,CH04,BK07,53176.97,USD,2023-10-13T05:56:40,Transfer
T07795,CL0196,AC03,P10,CH06,BK06,455592.75,USD,2023-10-13T06:10:25,Withdrawal
T07796,CL0194,AC05,P09,CH01,BK07,225935.86,USD,2023-10-13T06:32:29,Mobile Transfer
T07797,CL0250,AC01,P07,CH05,BK06,2895207.22,USD,2023-10-13T06:47:45,Loan Payment
T07798,CL0035,AC08,P11,CH06,BK01,-328592.99,USD,2023-10-13T06:55:17,Loan Payment
T07799,CL0107,AC03,P11,CH04,BK04,460901.86,USD,2023-10-13T08:33:29,Commission Charge
T07800,CL0158,AC08,P11,CH06,BK01,-296948.01,USD,2023-10-13T08:43:36,Commission Charge
T07801,CL0134,AC08,P08,CH04,BK02,-320111.19,USD,2023-10-13T09:09:58,Commission Charge
T07802,CL0213,AC03,P02,CH01,BK07,429765.4,USD,2023-10-13T09:17:21,Transfer
T07803,CL0169,AC08,P07,CH02,BK03,-288362.96,USD,2023-10-13T10:08:32,Interest Payment
T07804,CL0089,AC08,P09,CH01,BK07,-382081.12,USD,2023-10-13T11:23:58,ATM Withdrawal
T07805,CL0002,AC08,P04,CH04,BK01,-342191.01,USD,2023-10-13T11:28:11,Foreign Exchange
T07806,CL0189,AC03,P10,CH05,BK04,591109.97,USD,2023-10-13T12:01:53,Loan Payment
T07807,CL0056,AC06,P04,CH04,BK01,-1040056.64,USD,2023-10-13T16:13:37,Mobile Transfer
T07808,CL0108,AC07,P02,CH04,BK01,71297.8,USD,2023-10-13T16:48:43,Deposit
T07809,CL0049,AC05,P04,CH05,BK02,231772.81,USD,2023-10-13T17:17:44,Withdrawal
T07810,CL0109,AC03,P06,CH05,BK05,523932.58,USD,2023-10-13T17:39:48,Commission Charge
T07811,CL0163,AC05,P01,CH05,BK07,205059.06,USD,2023-10-13T17:50:40,ATM Withdrawal
T07812,CL0196,AC01,P06,CH01,BK06,3478348.53,USD,2023-10-13T17:53:53,Commission Charge
T07813,CL0079,AC05,P10,CH06,BK06,214984,USD,2023-10-13T18:07:49,Loan Payment
T07814,CL0069,AC02,P07,CH06,BK01,-678029.47,USD,2023-10-13T18:07:51,Commission Charge
T07815,CL0193,AC03,P10,CH02,BK06,702462.07,USD,2023-10-13T19:06:33,Mobile Transfer
T07816,CL0152,AC01,P04,CH06,BK04,3240490.83,USD,2023-10-13T19:46:46,Transfer
T07817,CL0110,AC03,P07,CH06,BK06,624117.86,USD,2023-10-13T20:33:55,Deposit
T07818,CL0043,AC08,P04,CH05,BK03,-372727.17,USD,2023-10-13T21:08:24,Foreign Exchange
T07819,CL0241,AC01,P01,CH03,BK06,2631535.95,USD,2023-10-13T22:48:00,Mobile Transfer
